Subject,SubskillID,SubskillDescription,ConceptGroup,DetailedObjective
Science,forces-E,Identify objects that naturally float or sink in water through experimentation,Safety Awareness,Recognize which objects should not be tested in water
Science,forces-F,Demonstrate how to make a rolling object stop using different barriers,Basic Concepts,Identify that moving objects can be stopped by putting something in their path
Science,forces-F,Demonstrate how to make a rolling object stop using different barriers,Basic Concepts,Recognize that heavier barriers are usually better at stopping objects than lighter ones
Science,forces-F,Demonstrate how to make a rolling object stop using different barriers,Safety Skills,Follow safety rules when setting up and testing barriers
Science,forces-F,Demonstrate how to make a rolling object stop using different barriers,Safety Skills,Keep hands and feet away from rolling objects during experiments
Science,forces-F,Demonstrate how to make a rolling object stop using different barriers,Materials Exploration,Compare soft versus hard barriers in stopping objects
Science,forces-F,Demonstrate how to make a rolling object stop using different barriers,Prediction Skills,Predict whether a specific barrier will successfully stop a rolling ball
Science,forces-F,Demonstrate how to make a rolling object stop using different barriers,Prediction Skills,Guess which of two barriers will work better at stopping an object
Science,forces-F,Demonstrate how to make a rolling object stop using different barriers,Investigation Methods,Test the same barrier with objects of different sizes
Science,forces-F,Demonstrate how to make a rolling object stop using different barriers,Investigation Methods,Compare how the same barrier works with fast versus slow objects
Science,forces-F,Demonstrate how to make a rolling object stop using different barriers,Problem Solving,Design a simple barrier system to stop a rolling ball
Science,forces-F,Demonstrate how to make a rolling object stop using different barriers,Problem Solving,Modify barriers that don't work well to make them more effective
Science,forces-F,Demonstrate how to make a rolling object stop using different barriers,Communication Skills,Describe why some barriers work better than others
Science,forces-F,Demonstrate how to make a rolling object stop using different barriers,Communication Skills,Express observations about what happens when objects hit barriers
Science,forces-F,Demonstrate how to make a rolling object stop using different barriers,Real World Applications,Identify barriers used to stop things in everyday life
Science,forces-F,Demonstrate how to make a rolling object stop using different barriers,Real World Applications,Connect barrier experiments to playground safety features
Science,forces-F,Demonstrate how to make a rolling object stop using different barriers,Measurement Skills,Compare distances objects roll after hitting different barriers
Science,forces-G,Sort objects by their ability to be moved by wind (using a fan),Basic Observation,Identify objects that move when blown by a fan
Science,forces-G,Sort objects by their ability to be moved by wind (using a fan),Basic Observation,Recognize objects that stay still when blown by a fan
Science,forces-G,Sort objects by their ability to be moved by wind (using a fan),Classification Skills,Sort lightweight and heavy objects into two groups
Science,forces-G,Sort objects by their ability to be moved by wind (using a fan),Prediction Skills,Predict whether a new object will move when blown by the fan
Science,forces-G,Sort objects by their ability to be moved by wind (using a fan),Prediction Skills,Explain why certain objects might move more easily than others
Science,forces-G,Sort objects by their ability to be moved by wind (using a fan),Hands-on Investigation,Test different objects using a fan at the same distance
Science,forces-G,Sort objects by their ability to be moved by wind (using a fan),Hands-on Investigation,Compare how far different objects move when blown by a fan
Science,forces-G,Sort objects by their ability to be moved by wind (using a fan),Real-world Connection,Identify objects that move in the wind outdoors
Science,forces-G,Sort objects by their ability to be moved by wind (using a fan),Real-world Connection,Match classroom objects to outdoor objects that move similarly in wind
Science,forces-G,Sort objects by their ability to be moved by wind (using a fan),Properties Analysis,Describe what makes objects easier or harder to move with wind
Science,forces-G,Sort objects by their ability to be moved by wind (using a fan),Properties Analysis,Compare the shapes of objects that move easily versus those that don't
Science,forces-G,Sort objects by their ability to be moved by wind (using a fan),Communication Skills,Use simple terms to describe how objects move in wind
Science,forces-G,Sort objects by their ability to be moved by wind (using a fan),Communication Skills,Share observations about which objects moved and which didn't
Science,forces-G,Sort objects by their ability to be moved by wind (using a fan),Safety Awareness,Follow safety rules when using fans for experiments
Science,forces-G,Sort objects by their ability to be moved by wind (using a fan),Problem Solving,Suggest ways to make objects move more easily in wind
Science,forces-G,Sort objects by their ability to be moved by wind (using a fan),Problem Solving,Modify objects to change how they move in wind
Science,forces-G,Sort objects by their ability to be moved by wind (using a fan),Data Collection,Create simple pictures showing which objects moved
Science,forces-G,Sort objects by their ability to be moved by wind (using a fan),Data Collection,Use stickers or marks to show how far objects moved
Science,forces-G,Sort objects by their ability to be moved by wind (using a fan),Comparative Analysis,Compare movement of similar objects with different weights
Science,forces-H,Create a simple ramp and predict which objects will roll down fastest,Basic Concepts,Identify objects that can roll versus slide down a ramp
Science,forces-H,Create a simple ramp and predict which objects will roll down fastest,Basic Concepts,Recognize that round objects typically roll better than flat objects
Science,forces-H,Create a simple ramp and predict which objects will roll down fastest,Ramp Construction,Build a simple ramp using classroom materials like books and boards
Science,forces-H,Create a simple ramp and predict which objects will roll down fastest,Ramp Construction,Adjust ramp height safely using different supports
Science,forces-H,Create a simple ramp and predict which objects will roll down fastest,Prediction Skills,Make verbal predictions about which object will roll faster before testing
Science,forces-H,Create a simple ramp and predict which objects will roll down fastest,Prediction Skills,Compare size and shape of objects to predict rolling speed
Science,forces-H,Create a simple ramp and predict which objects will roll down fastest,Investigation Skills,Test multiple objects on the same ramp to observe differences in speed
Science,forces-H,Create a simple ramp and predict which objects will roll down fastest,Investigation Skills,"Sort objects into ""fast"" and ""slow"" groups after testing"
Science,forces-H,Create a simple ramp and predict which objects will roll down fastest,Observation Skills,Describe how different objects move down the ramp using simple terms
Science,forces-H,Create a simple ramp and predict which objects will roll down fastest,Observation Skills,Compare the paths different objects take while rolling down
Science,forces-H,Create a simple ramp and predict which objects will roll down fastest,Variable Control,Understand that ramp height affects rolling speed
Science,forces-H,Create a simple ramp and predict which objects will roll down fastest,Variable Control,Release objects from the same starting point each time
Science,forces-H,Create a simple ramp and predict which objects will roll down fastest,Data Collection,Draw pictures showing which objects rolled fastest
Science,forces-H,Create a simple ramp and predict which objects will roll down fastest,Data Collection,Use simple charts to record rolling speed results
Science,forces-H,Create a simple ramp and predict which objects will roll down fastest,Safety Awareness,Follow safety rules when building and using ramps
Science,forces-H,Create a simple ramp and predict which objects will roll down fastest,Application Skills,Connect ramp observations to playground slides and hills
Science,forces-H,Create a simple ramp and predict which objects will roll down fastest,Application Skills,Identify ramps in everyday life and their purposes
Science,forces-H,Create a simple ramp and predict which objects will roll down fastest,Communication Skills,Share observations about object motion with classmates
Science,forces-H,Create a simple ramp and predict which objects will roll down fastest,Communication Skills,Explain why some objects rolled faster than others
Science,forces-I,Balance different objects on a simple seesaw to explore weight distribution,Basic Concepts,Identify which side of a seesaw goes up and which goes down with uneven weights
Science,forces-I,Balance different objects on a simple seesaw to explore weight distribution,Basic Concepts,Recognize that heavier objects make their side of the seesaw go down
Science,forces-I,Balance different objects on a simple seesaw to explore weight distribution,Observation Skills,Compare the movement of the seesaw with different weighted objects
Science,forces-I,Balance different objects on a simple seesaw to explore weight distribution,Observation Skills,Describe what happens when objects of equal weight are placed on both sides
Science,forces-I,Balance different objects on a simple seesaw to explore weight distribution,Observation Skills,Predict which side will go down based on object weight
Science,forces-I,Balance different objects on a simple seesaw to explore weight distribution,Hands-on Investigation,Place objects of different weights on the seesaw to create balance
Science,forces-I,Balance different objects on a simple seesaw to explore weight distribution,Hands-on Investigation,Experiment with moving objects closer to or farther from the center
Science,forces-I,Balance different objects on a simple seesaw to explore weight distribution,Hands-on Investigation,Test different combinations of objects to achieve balance
Science,forces-I,Balance different objects on a simple seesaw to explore weight distribution,Problem Solving,Find two objects that will balance each other on the seesaw
Science,forces-I,Balance different objects on a simple seesaw to explore weight distribution,Problem Solving,Determine how to make an unbalanced seesaw become balanced
Science,forces-I,Balance different objects on a simple seesaw to explore weight distribution,Communication Skills,Explain why one side of the seesaw goes down
Science,forces-I,Balance different objects on a simple seesaw to explore weight distribution,Communication Skills,Use simple terms to describe how objects balance on the seesaw
Science,forces-I,Balance different objects on a simple seesaw to explore weight distribution,Real-world Application,Identify examples of seesaws on the playground
Science,forces-I,Balance different objects on a simple seesaw to explore weight distribution,Real-world Application,Connect seesaw balance concepts to everyday experiences
Science,forces-I,Balance different objects on a simple seesaw to explore weight distribution,Safety Awareness,Follow safety rules while using the seesaw
Science,forces-I,Balance different objects on a simple seesaw to explore weight distribution,Safety Awareness,Demonstrate careful handling of objects while balancing
Science,forces-J,Demonstrate how magnets can move objects without touching them,Basic Concepts,Observe that magnets can make objects move from a distance
Science,forces-J,Demonstrate how magnets can move objects without touching them,Basic Concepts,Identify that magnets work through certain materials like paper and plastic
Science,forces-J,Demonstrate how magnets can move objects without touching them,Observation Skills,Notice that magnetic force can push or pull objects
Science,forces-J,Demonstrate how magnets can move objects without touching them,Observation Skills,Describe how objects move differently when affected by magnetic force
Science,forces-J,Demonstrate how magnets can move objects without touching them,Hands-on Investigation,Move a paper clip across a table using a magnet underneath
Science,forces-J,Demonstrate how magnets can move objects without touching them,Hands-on Investigation,"Make magnetic objects ""dance"" by moving magnet above them"
Science,forces-J,Demonstrate how magnets can move objects without touching them,Hands-on Investigation,Create a simple maze for a magnetic object to follow
Science,forces-J,Demonstrate how magnets can move objects without touching them,Distance & Force,Discover that magnetic force gets weaker with distance
Science,forces-J,Demonstrate how magnets can move objects without touching them,Distance & Force,Compare movement speeds of objects at different distances from magnet
Science,forces-J,Demonstrate how magnets can move objects without touching them,Distance & Force,Test how many pages of paper a magnet can work through
Science,forces-J,Demonstrate how magnets can move objects without touching them,Real-world Applications,Sort objects that can be moved by magnets from those that cannot
Science,forces-J,Demonstrate how magnets can move objects without touching them,Real-world Applications,Identify common objects at home that use magnetic force
Science,forces-J,Demonstrate how magnets can move objects without touching them,Real-world Applications,Create a simple magnetic game with classmates
Science,forces-J,Demonstrate how magnets can move objects without touching them,Safety & Handling,Learn proper ways to handle and store magnets
Science,forces-J,Demonstrate how magnets can move objects without touching them,Safety & Handling,Identify safe distances to keep magnets from electronics
Science,forces-J,Demonstrate how magnets can move objects without touching them,Communication Skills,Explain to others how they made objects move without touching them
Science,forces-J,Demonstrate how magnets can move objects without touching them,Communication Skills,Draw pictures showing how magnets move objects
Science,forces-J,Demonstrate how magnets can move objects without touching them,Problem Solving,Find different ways to make objects move faster using magnets
Science,forces-J,Demonstrate how magnets can move objects without touching them,Problem Solving,Design a simple task using magnets to move objects
Science,forces-K,Show how objects in water move differently than objects in air,Basic Observation,Observe and describe how a ball moves when dropped in air
Science,forces-K,Show how objects in water move differently than objects in air,Basic Observation,Observe and describe how a ball moves when dropped in water
Science,forces-K,Show how objects in water move differently than objects in air,Compare & Contrast,Name two differences between pushing a toy boat in water versus on a table
Science,forces-K,Show how objects in water move differently than objects in air,Compare & Contrast,Sort objects into groups that float and sink in water
Science,forces-K,Show how objects in water move differently than objects in air,Hands-on Investigation,Push the same object through air and through water to feel the difference
Science,forces-K,Show how objects in water move differently than objects in air,Hands-on Investigation,Drop identical objects in air and water to observe speed differences
Science,forces-K,Show how objects in water move differently than objects in air,Movement Vocabulary,"Use words like ""faster"" and ""slower"" to describe movement in air versus water"
Science,forces-K,Show how objects in water move differently than objects in air,Movement Vocabulary,Describe how it feels to move their hands through air versus water
Science,forces-K,Show how objects in water move differently than objects in air,Real-world Connection,Draw pictures showing how the same object moves in air versus water
Science,forces-K,Show how objects in water move differently than objects in air,Simple Prediction,Predict whether familiar objects will move faster in water or air
Science,forces-K,Show how objects in water move differently than objects in air,Simple Prediction,Guess what will happen to different objects when placed in water
Science,forces-K,Show how objects in water move differently than objects in air,Safety Awareness,Demonstrate safe handling of water during experiments
Science,forces-K,Show how objects in water move differently than objects in air,Communication Skills,Share observations about water movement using simple sentences
Science,forces-K,Show how objects in water move differently than objects in air,Group Activity,Participate in guided group experiments comparing movement in air and water
Science,forces-L,Create a simple pulley system to lift light objects,Basic Concepts,Identify what a pulley looks like and its basic parts (wheel and rope)
Science,forces-L,Create a simple pulley system to lift light objects,Basic Concepts,Explain that pulleys help lift things more easily
Science,forces-L,Create a simple pulley system to lift light objects,Safety Skills,Follow safety rules when using ropes and pulleys
Science,forces-L,Create a simple pulley system to lift light objects,Safety Skills,Demonstrate proper hand placement when operating a simple pulley
Science,forces-L,Create a simple pulley system to lift light objects,Safety Skills,Identify appropriate lightweight objects for pulley lifting
Science,forces-L,Create a simple pulley system to lift light objects,Construction Skills,Assist in threading rope through a simple pulley wheel
Science,forces-L,Create a simple pulley system to lift light objects,Construction Skills,Help attach a pulley to a secure mounting point
Science,forces-L,Create a simple pulley system to lift light objects,Construction Skills,Tie basic knots to secure objects to pulley ropes
Science,forces-L,Create a simple pulley system to lift light objects,Operation Skills,Pull down on a rope to lift a light object using a pulley
Science,forces-L,Create a simple pulley system to lift light objects,Operation Skills,Compare lifting objects with and without a pulley
Science,forces-L,Create a simple pulley system to lift light objects,Operation Skills,Demonstrate controlled lowering of objects using a pulley
Science,forces-L,Create a simple pulley system to lift light objects,Problem Solving,Select appropriate materials to create a simple pulley system
Science,forces-L,Create a simple pulley system to lift light objects,Problem Solving,Predict which objects are too heavy for their pulley system
Science,forces-L,Create a simple pulley system to lift light objects,Problem Solving,Suggest solutions when pulley systems aren't working properly
Science,forces-L,Create a simple pulley system to lift light objects,Collaboration,Work with partners to operate a pulley system safely
Science,forces-L,Create a simple pulley system to lift light objects,Collaboration,Take turns being the puller and the observer
Science,forces-L,Create a simple pulley system to lift light objects,Collaboration,Communicate effectively with teammates while using pulleys
Science,forces-L,Create a simple pulley system to lift light objects,Scientific Method,Make predictions about which objects can be lifted
Science,forces-L,Create a simple pulley system to lift light objects,Scientific Method,Record observations about how pulleys make work easier
Science,forces-L,Create a simple pulley system to lift light objects,Scientific Method,Compare results of lifting different weighted objects
Science,forces-M,Compare how different balls bounce on different surfaces,Basic Observation,Observe and describe how a single ball bounces on a smooth surface
Science,forces-M,Compare how different balls bounce on different surfaces,Basic Observation,Watch and describe the height of bounces when dropping one ball
Science,forces-M,Compare how different balls bounce on different surfaces,Basic Comparison,Compare bouncing heights of two different balls on the same surface
Science,forces-M,Compare how different balls bounce on different surfaces,Basic Comparison,Identify which ball bounces higher when dropped from the same height
Science,forces-M,Compare how different balls bounce on different surfaces,Surface Analysis,Predict whether a ball will bounce better on a hard or soft surface
Science,forces-M,Compare how different balls bounce on different surfaces,Surface Analysis,Sort surfaces into groups that make balls bounce high or low
Science,forces-M,Compare how different balls bounce on different surfaces,Ball Properties,Sort balls by how well they bounce
Science,forces-M,Compare how different balls bounce on different surfaces,Ball Properties,Match balls to surfaces where they bounce best
Science,forces-M,Compare how different balls bounce on different surfaces,Investigation Skills,Drop different balls from the same height and record results
Science,forces-M,Compare how different balls bounce on different surfaces,Investigation Skills,Test the same ball on different surfaces and describe differences
Science,forces-M,Compare how different balls bounce on different surfaces,Investigation Skills,Make simple predictions about which combinations will bounce highest
Science,forces-M,Compare how different balls bounce on different surfaces,Communication Skills,Use words like higher/lower to describe bounce differences
Science,forces-M,Compare how different balls bounce on different surfaces,Communication Skills,Share observations about bounce patterns with classmates
Science,forces-M,Compare how different balls bounce on different surfaces,Communication Skills,Draw pictures showing different bounce heights
Science,forces-M,Compare how different balls bounce on different surfaces,Application,Suggest best ball/surface combinations for specific purposes
Science,forces-M,Compare how different balls bounce on different surfaces,Application,Choose appropriate balls for different games based on bounce needs
Science,forces-M,Compare how different balls bounce on different surfaces,Application,Explain why certain balls are better for specific activities
Science,forces-N,Demonstrate how shape affects an object's ability to stack,Basic Recognition,"Sort objects into categories of ""easy to stack"" and ""hard to stack"""
Science,forces-N,Demonstrate how shape affects an object's ability to stack,Basic Recognition,Identify flat surfaces on different objects
Science,forces-N,Demonstrate how shape affects an object's ability to stack,Shape Analysis,Compare rounded versus flat surfaces for stacking
Science,forces-N,Demonstrate how shape affects an object's ability to stack,Shape Analysis,Explain why some shapes stack better than others
Science,forces-N,Demonstrate how shape affects an object's ability to stack,Shape Analysis,Identify the base shape of stackable objects
Science,forces-N,Demonstrate how shape affects an object's ability to stack,Practical Skills,Build a tower using three different shaped blocks
Science,forces-N,Demonstrate how shape affects an object's ability to stack,Practical Skills,Demonstrate stable vs unstable stacking arrangements
Science,forces-N,Demonstrate how shape affects an object's ability to stack,Practical Skills,Stack similar objects in different orientations
Science,forces-N,Demonstrate how shape affects an object's ability to stack,Problem Solving,Predict which objects will stack successfully
Science,forces-N,Demonstrate how shape affects an object's ability to stack,Problem Solving,Choose appropriate shapes to build a stable tower
Science,forces-N,Demonstrate how shape affects an object's ability to stack,Problem Solving,Fix an unstable stack by adjusting object placement
Science,forces-N,Demonstrate how shape affects an object's ability to stack,Real World Connection,Find examples of stacked objects in the classroom
Science,forces-N,Demonstrate how shape affects an object's ability to stack,Real World Connection,Explain why certain objects at home stack well
Science,forces-N,Demonstrate how shape affects an object's ability to stack,Scientific Method,Make predictions about stacking different shapes
Science,forces-N,Demonstrate how shape affects an object's ability to stack,Scientific Method,Test different stacking combinations
Science,forces-N,Demonstrate how shape affects an object's ability to stack,Scientific Method,Share observations about successful stacking attempts
Science,forces-N,Demonstrate how shape affects an object's ability to stack,Safety Awareness,Recognize safe stacking heights
Science,forces-N,Demonstrate how shape affects an object's ability to stack,Safety Awareness,Identify signs of unstable stacks
Science,forces-N,Demonstrate how shape affects an object's ability to stack,Safety Awareness,Practice careful object placement when stacking
Science,forces-O,Show how air resistance affects falling objects of different sizes,Basic Observation,Watch and describe how paper falls differently than a rock
Science,forces-O,Show how air resistance affects falling objects of different sizes,Basic Observation,Notice that flat paper falls slower than crumpled paper
Science,forces-O,Show how air resistance affects falling objects of different sizes,Basic Observation,Identify which objects fall fast or slow
Science,forces-O,Show how air resistance affects falling objects of different sizes,Comparison Skills,Compare how feathers and marbles fall differently
Science,forces-O,Show how air resistance affects falling objects of different sizes,Comparison Skills,Sort objects into groups that fall quickly or slowly
Science,forces-O,Show how air resistance affects falling objects of different sizes,Comparison Skills,Match similar objects that fall in similar ways
Science,forces-O,Show how air resistance affects falling objects of different sizes,Hands-on Investigation,Drop different paper shapes to see which falls slowest
Science,forces-O,Show how air resistance affects falling objects of different sizes,Hands-on Investigation,Test how folded paper falls compared to flat paper
Science,forces-O,Show how air resistance affects falling objects of different sizes,Hands-on Investigation,Create simple parachutes using different materials
Science,forces-O,Show how air resistance affects falling objects of different sizes,Vocabulary Development,"Use words like ""fast"" and ""slow"" to describe falling objects"
Science,forces-O,Show how air resistance affects falling objects of different sizes,Vocabulary Development,"Learn that ""air resistance"" makes things fall slower"
Science,forces-O,Show how air resistance affects falling objects of different sizes,Vocabulary Development,Describe how objects move through the air
Science,forces-O,Show how air resistance affects falling objects of different sizes,Real-world Connection,Identify objects that fall slowly in everyday life
Science,forces-O,Show how air resistance affects falling objects of different sizes,Real-world Connection,Observe leaves falling from trees
Science,forces-O,Show how air resistance affects falling objects of different sizes,Real-world Connection,Discuss how umbrellas slow down rain
Science,forces-O,Show how air resistance affects falling objects of different sizes,Prediction Skills,Guess which object will fall faster before dropping them
Science,forces-O,Show how air resistance affects falling objects of different sizes,Prediction Skills,Predict how changing an object's shape affects its fall
Science,forces-O,Show how air resistance affects falling objects of different sizes,Prediction Skills,Anticipate how different sized papers will fall
Science,forces-P,Create a chain reaction using dominos to show force transfer,Basic Understanding,Explain that dominos need to touch to transfer force
Science,forces-P,Create a chain reaction using dominos to show force transfer,Safety Skills,Demonstrate safe handling of dominos when setting them up
Science,forces-P,Create a chain reaction using dominos to show force transfer,Safety Skills,Practice appropriate spacing between dominos
Science,forces-P,Create a chain reaction using dominos to show force transfer,Setup Skills,Place dominos in a straight line with consistent spacing
Science,forces-P,Create a chain reaction using dominos to show force transfer,Setup Skills,Position dominos upright without causing them to fall
Science,forces-P,Create a chain reaction using dominos to show force transfer,Setup Skills,Arrange dominos at appropriate distances to ensure successful force transfer
Science,forces-P,Create a chain reaction using dominos to show force transfer,Pattern Recognition,Create simple patterns using different colored dominos
Science,forces-P,Create a chain reaction using dominos to show force transfer,Pattern Recognition,Follow a simple diagram to arrange dominos
Science,forces-P,Create a chain reaction using dominos to show force transfer,Cause and Effect,Predict what will happen when the first domino is pushed
Science,forces-P,Create a chain reaction using dominos to show force transfer,Cause and Effect,Explain why dominos stop falling when there's too much space between them
Science,forces-P,Create a chain reaction using dominos to show force transfer,Cause and Effect,Observe how the speed of the first push affects the chain reaction
Science,forces-P,Create a chain reaction using dominos to show force transfer,Problem Solving,Identify why a chain reaction might not work
Science,forces-P,Create a chain reaction using dominos to show force transfer,Problem Solving,Fix gaps in the domino line that prevent force transfer
Science,forces-P,Create a chain reaction using dominos to show force transfer,Design Skills,Create a simple curved path with dominos
Science,forces-P,Create a chain reaction using dominos to show force transfer,Design Skills,Build a Y-shaped branch in the domino line
Science,forces-P,Create a chain reaction using dominos to show force transfer,Communication Skills,Describe the path of falling dominos using directional words
Science,forces-P,Create a chain reaction using dominos to show force transfer,Communication Skills,Explain to classmates how to set up dominos correctly
Science,forces-P,Create a chain reaction using dominos to show force transfer,Scientific Method,Make predictions about different domino arrangements
Science,forces-P,Create a chain reaction using dominos to show force transfer,Scientific Method,Test different spacing between dominos and observe results
Science,matter-E,Compare and measure the weight of different objects using a simple balance scale,Basic Concepts,Identify which side of a balance scale goes down as the heavier side
Science,matter-E,Compare and measure the weight of different objects using a simple balance scale,Basic Concepts,Explain that a balanced scale means objects weigh the same
Science,matter-E,Compare and measure the weight of different objects using a simple balance scale,Basic Concepts,"Use the terms ""heavier"" and ""lighter"" correctly when comparing two objects"
Science,matter-E,Compare and measure the weight of different objects using a simple balance scale,Equipment Skills,Demonstrate proper placement of objects on balance scale platforms
Science,matter-E,Compare and measure the weight of different objects using a simple balance scale,Equipment Skills,Show how to reset a balance scale to starting position
Science,matter-E,Compare and measure the weight of different objects using a simple balance scale,Equipment Skills,Handle objects carefully when placing them on the scale
Science,matter-E,Compare and measure the weight of different objects using a simple balance scale,Comparison Skills,Order three objects from lightest to heaviest using a balance scale
Science,matter-E,Compare and measure the weight of different objects using a simple balance scale,Comparison Skills,Match objects of equal weight using the balance scale
Science,matter-E,Compare and measure the weight of different objects using a simple balance scale,Comparison Skills,Predict which object will be heavier before measuring
Science,matter-E,Compare and measure the weight of different objects using a simple balance scale,Measurement Skills,Use uniform objects (like blocks) to measure weight of items
Science,matter-E,Compare and measure the weight of different objects using a simple balance scale,Measurement Skills,Count how many uniform units balance with a given object
Science,matter-E,Compare and measure the weight of different objects using a simple balance scale,Measurement Skills,Record weight measurements using pictures or numbers
Science,matter-E,Compare and measure the weight of different objects using a simple balance scale,Real-World Application,Compare weights of common classroom objects
Science,matter-E,Compare and measure the weight of different objects using a simple balance scale,Real-World Application,Sort objects into groups of heavy and light items
Science,matter-E,Compare and measure the weight of different objects using a simple balance scale,Real-World Application,Find objects that weigh the same as a given item
Science,matter-E,Compare and measure the weight of different objects using a simple balance scale,Critical Thinking,Explain why smaller objects can sometimes weigh more than larger ones
Science,matter-E,Compare and measure the weight of different objects using a simple balance scale,Critical Thinking,Predict how adding or removing objects affects balance
Science,matter-E,Compare and measure the weight of different objects using a simple balance scale,Critical Thinking,Problem-solve to make unequal weights balance
Science,matter-E,Compare and measure the weight of different objects using a simple balance scale,Communication Skills,Use weight-related vocabulary in complete sentences
Science,matter-E,Compare and measure the weight of different objects using a simple balance scale,Communication Skills,Draw pictures showing different weight comparisons
Science,matter-E,Compare and measure the weight of different objects using a simple balance scale,Communication Skills,Share observations about weight measurements with classmates
Science,matter-F,Demonstrate how different materials respond to magnets (attract vs. not attract),Basic Recognition,Identify what a magnet is and how it can pull certain objects
Science,matter-F,Demonstrate how different materials respond to magnets (attract vs. not attract),Basic Recognition,Name three common objects that magnets attract
Science,matter-F,Demonstrate how different materials respond to magnets (attract vs. not attract),Basic Recognition,Identify that magnets work without touching objects
Science,matter-F,Demonstrate how different materials respond to magnets (attract vs. not attract),Classification Skills,"Sort classroom objects into ""magnetic"" and ""non-magnetic"" groups"
Science,matter-F,Demonstrate how different materials respond to magnets (attract vs. not attract),Classification Skills,Match magnetic materials with their common uses
Science,matter-F,Demonstrate how different materials respond to magnets (attract vs. not attract),Classification Skills,Identify which metals are magnetic and which are not
Science,matter-F,Demonstrate how different materials respond to magnets (attract vs. not attract),Investigation Skills,Test different materials with a magnet and record results
Science,matter-F,Demonstrate how different materials respond to magnets (attract vs. not attract),Investigation Skills,Compare the strength of different magnets using paper clips
Science,matter-F,Demonstrate how different materials respond to magnets (attract vs. not attract),Investigation Skills,Explore how magnetic force works through different materials
Science,matter-F,Demonstrate how different materials respond to magnets (attract vs. not attract),Practical Application,Use magnets to solve simple sorting problems
Science,matter-F,Demonstrate how different materials respond to magnets (attract vs. not attract),Practical Application,Create a magnetic/non-magnetic materials poster
Science,matter-F,Demonstrate how different materials respond to magnets (attract vs. not attract),Practical Application,Demonstrate how magnets are used in everyday life
Science,matter-F,Demonstrate how different materials respond to magnets (attract vs. not attract),Safety Awareness,Handle magnets safely and appropriately
Science,matter-F,Demonstrate how different materials respond to magnets (attract vs. not attract),Safety Awareness,Identify objects that should be kept away from magnets
Science,matter-F,Demonstrate how different materials respond to magnets (attract vs. not attract),Safety Awareness,Explain why magnets should be stored properly
Science,matter-F,Demonstrate how different materials respond to magnets (attract vs. not attract),Communication Skills,Describe what happens when magnets attract objects
Science,matter-F,Demonstrate how different materials respond to magnets (attract vs. not attract),Communication Skills,Explain predictions about magnetic properties
Science,matter-F,Demonstrate how different materials respond to magnets (attract vs. not attract),Communication Skills,Share observations about magnetic interactions
Science,matter-G,Test and categorize materials that sink or float in water,Basic Observation,Predict whether familiar classroom objects will sink or float before testing
Science,matter-G,Test and categorize materials that sink or float in water,Basic Observation,Sort objects into two groups: things that float and things that sink
Science,matter-G,Test and categorize materials that sink or float in water,Basic Observation,Name three objects that float and three objects that sink
Science,matter-G,Test and categorize materials that sink or float in water,Investigation Skills,Safely place objects in water to test floating/sinking
Science,matter-G,Test and categorize materials that sink or float in water,Investigation Skills,Record results of sink/float tests using pictures or simple charts
Science,matter-G,Test and categorize materials that sink or float in water,Investigation Skills,Compare predictions to actual results after testing objects
Science,matter-G,Test and categorize materials that sink or float in water,Material Properties,Identify that heavy objects often sink while light objects often float
Science,matter-G,Test and categorize materials that sink or float in water,Material Properties,Recognize that size doesn't always determine if something floats
Science,matter-G,Test and categorize materials that sink or float in water,Material Properties,Match similar materials that have the same floating behavior
Science,matter-G,Test and categorize materials that sink or float in water,Real World Connection,List common objects from home that float in water
Science,matter-G,Test and categorize materials that sink or float in water,Real World Connection,Explain why boats float despite being made of heavy materials
Science,matter-G,Test and categorize materials that sink or float in water,Real World Connection,Identify floating objects used in water activities
Science,matter-G,Test and categorize materials that sink or float in water,Communication Skills,Describe to classmates what happens when objects are placed in water
Science,matter-G,Test and categorize materials that sink or float in water,Communication Skills,Share observations about why some objects float while others sink
Science,matter-G,Test and categorize materials that sink or float in water,Scientific Method,Make simple hypotheses about whether new objects will sink or float
Science,matter-G,Test and categorize materials that sink or float in water,Scientific Method,Test multiple similar objects to find patterns in floating behavior
Science,matter-G,Test and categorize materials that sink or float in water,Scientific Method,Draw conclusions about what makes objects float or sink
Science,matter-I,Compare how different materials absorb or repel water,Basic Observation,Identify when a material gets wet or stays dry when water is added
Science,matter-I,Compare how different materials absorb or repel water,Basic Observation,Describe how water beads up on waterproof surfaces
Science,matter-I,Compare how different materials absorb or repel water,Basic Observation,Recognize that some materials change appearance when wet
Science,matter-I,Compare how different materials absorb or repel water,Classification,Sort materials into groups that absorb water and groups that repel water
Science,matter-I,Compare how different materials absorb or repel water,Classification,Group common classroom items by how they interact with water
Science,matter-I,Compare how different materials absorb or repel water,Classification,Match similar materials based on their water absorption properties
Science,matter-I,Compare how different materials absorb or repel water,Hands-on Investigation,Conduct simple water drop tests on different surfaces
Science,matter-I,Compare how different materials absorb or repel water,Hands-on Investigation,Compare how quickly different materials absorb water
Science,matter-I,Compare how different materials absorb or repel water,Hands-on Investigation,Test common materials to find which ones are waterproof
Science,matter-I,Compare how different materials absorb or repel water,Real-world Application,Identify materials used for rain protection
Science,matter-I,Compare how different materials absorb or repel water,Real-world Application,Explain why certain materials are used for towels
