Subject,SubskillID,SubskillDescription,ConceptGroup,DetailedObjective
Mathematics,MEAS001-06-B,"Sort picture cards into temperature categories (hot, warm, cold) with real-world examples",Safety Awareness,Identify potentially dangerous temperature situations in picture cards
Mathematics,MEAS001-06-B,"Sort picture cards into temperature categories (hot, warm, cold) with real-world examples",Comparative Analysis,Compare and contrast items from different temperature categories using picture cards
Mathematics,MEAS001-06-C,"Connect weather conditions to relative temperature using seasonal pictures and vocabulary,Weather Recognition,Match seasonal weather pictures with temperature descriptors (hot, cold",warm,cool)
Mathematics,MEAS001-06-C,Connect weather conditions to relative temperature using seasonal pictures and vocabulary,Temperature Vocabulary,Use appropriate temperature words to describe daily weather conditions
Mathematics,MEAS001-06-C,Connect weather conditions to relative temperature using seasonal pictures and vocabulary,Seasonal Association,Sort pictures of activities and clothing into appropriate temperature categories
Mathematics,MEAS001-06-C,Connect weather conditions to relative temperature using seasonal pictures and vocabulary,Weather Patterns,Identify and describe temperature changes across different seasons using picture sequences
Mathematics,MEAS001-06-C,"Connect weather conditions to relative temperature using seasonal pictures and vocabulary,Environmental Observation,Compare outdoor temperatures with visual weather conditions (sunny, cloudy",snowy,rainy)
Mathematics,MEAS001-06-C,Connect weather conditions to relative temperature using seasonal pictures and vocabulary,Temperature Communication,Express temperature observations using complete sentences and weather vocabulary
Mathematics,MEAS001-06-C,Connect weather conditions to relative temperature using seasonal pictures and vocabulary,Weather Prediction,Make basic temperature predictions based on weather picture clues and seasonal patterns
Mathematics,MEAS001-06-D,"Read basic picture thermometers showing hot, warm, and cold zones,Visual Recognition,Identify the three main temperature zones (hot",warm,cold) by their colors on a picture thermometer
Mathematics,MEAS001-06-D,"Read basic picture thermometers showing hot, warm, and cold zones,Temperature Concepts,Match temperature zones to appropriate weather conditions (hot sun",mild day,cold snow)
Mathematics,MEAS001-06-D,"Read basic picture thermometers showing hot, warm, and cold zones",Comparative Skills,Compare and describe temperatures between two different picture thermometers using terms like hotter and colder
Mathematics,MEAS001-06-D,"Read basic picture thermometers showing hot, warm, and cold zones,Real-world Application",Sort daily activities into appropriate temperature zones (ice cream on hot days,hot cocoa on cold days)
Mathematics,MEAS001-06-D,"Read basic picture thermometers showing hot, warm, and cold zones",Temperature Safety,Identify safe and unsafe temperature situations using picture thermometer readings
Mathematics,MEAS001-06-D,"Read basic picture thermometers showing hot, warm, and cold zones",Sequential Understanding,Order three temperature scenarios from coldest to hottest using picture thermometer readings
Mathematics,MEAS001-06-D,"Read basic picture thermometers showing hot, warm, and cold zones",Environmental Awareness,Connect outdoor temperature readings to appropriate clothing choices using picture thermometer zones
Mathematics,MEAS001-06-E,"Predict temperature changes in simple scenarios (ice in sun vs. shade, hot chocolate cooling)",Basic Temperature Concepts,"Identify objects as ""hot"" or ""cold"" through observation and safe touch experiences"
Mathematics,MEAS001-06-E,"Predict temperature changes in simple scenarios (ice in sun vs. shade, hot chocolate cooling)",Environmental Effects,Predict whether an ice cube will melt faster in direct sunlight or in the shade
Mathematics,MEAS001-06-E,"Predict temperature changes in simple scenarios (ice in sun vs. shade, hot chocolate cooling)",Time Relationships,Compare the temperature of hot chocolate at different times (when fresh vs. after waiting)
Mathematics,MEAS001-06-E,"Predict temperature changes in simple scenarios (ice in sun vs. shade, hot chocolate cooling)",Comparative Analysis,Sort objects into groups that will heat up quickly or slowly in the sun (metal vs. wood)
Mathematics,MEAS001-06-E,"Predict temperature changes in simple scenarios (ice in sun vs. shade, hot chocolate cooling),Weather Impact",Predict how outdoor temperature affects common objects (playground equipment,car seats) throughout the day
Mathematics,MEAS001-06-E,"Predict temperature changes in simple scenarios (ice in sun vs. shade, hot chocolate cooling)",Problem Solving,Choose appropriate locations to keep items cool or warm based on temperature prediction
Mathematics,MEAS001-06-F,"Compare temperatures of different locations/objects using comparative language (hotter than, colder than)",Temperature Comparison,"Use terms ""hotter than"" and ""colder than"" to compare two familiar objects in the classroom"
Mathematics,MEAS001-06-F,"Compare temperatures of different locations/objects using comparative language (hotter than, colder than)",Temperature Comparison,Describe the relative temperature of three different objects using comparative language
Mathematics,MEAS001-06-F,"Compare temperatures of different locations/objects using comparative language (hotter than, colder than)",Environmental Awareness,Compare temperatures of different locations within the school building using appropriate comparative language
Mathematics,MEAS001-06-F,"Compare temperatures of different locations/objects using comparative language (hotter than, colder than)",Weather Understanding,Compare outdoor temperatures between morning and afternoon using comparative language
Mathematics,MEAS001-06-F,"Compare temperatures of different locations/objects using comparative language (hotter than, colder than)",Real-world Application,Compare temperatures of different foods and drinks using comparative language
Mathematics,MEAS001-06-F,"Compare temperatures of different locations/objects using comparative language (hotter than, colder than)",Seasonal Awareness,Compare temperatures between different seasons using comparative language and explain reasoning
Mathematics,MEAS001-06-F,"Compare temperatures of different locations/objects using comparative language (hotter than, colder than)",Temperature Safety,Identify and compare safe and unsafe temperatures for touching objects using comparative language
Mathematics,MEAS001-07-A,"Identify activities as 'quick' or 'long' using direct observation (e.g., clapping vs. drawing a picture)",Time Perception,Sort basic daily activities into 'quick' or 'long' categories when shown picture cards
Mathematics,MEAS001-07-A,"Identify activities as 'quick' or 'long' using direct observation (e.g., clapping vs. drawing a picture)",Activity Comparison,Compare and contrast two simultaneous classroom activities to determine which takes longer to complete
Mathematics,MEAS001-07-A,"Identify activities as 'quick' or 'long' using direct observation (e.g., clapping vs. drawing a picture)",Duration Estimation,Predict whether a given activity will be quick or long before performing it
Mathematics,MEAS001-07-A,"Identify activities as 'quick' or 'long' using direct observation (e.g., clapping vs. drawing a picture)",Time Analysis,Observe and classify five different classroom activities as either quick or long and explain reasoning
Mathematics,MEAS001-07-A,"Identify activities as 'quick' or 'long' using direct observation (e.g., clapping vs. drawing a picture)",Sequential Ordering,Arrange three common activities in order from quickest to longest duration
Mathematics,MEAS001-07-A,"Identify activities as 'quick' or 'long' using direct observation (e.g., clapping vs. drawing a picture)",Time Documentation,Record through drawings whether completed activities were quick or long during a school day
Mathematics,MEAS001-07-A,"Identify activities as 'quick' or 'long' using direct observation (e.g., clapping vs. drawing a picture),Duration Recognition",Match pairs of activities that have similar durations (quick with quick,long with long)
Mathematics,MEAS001-07-B,"Use a sand timer to measure and compare simple activity durations (e.g., hopping vs. building with blocks)",Basic Timer Understanding,Identify when a sand timer starts and stops for a given activity
Mathematics,MEAS001-07-B,"Use a sand timer to measure and compare simple activity durations (e.g., hopping vs. building with blocks)",Time Measurement,Use a sand timer correctly to measure the duration of a single physical activity
Mathematics,MEAS001-07-B,"Use a sand timer to measure and compare simple activity durations (e.g., hopping vs. building with blocks)",Comparative Analysis,Compare two different activities and determine which takes more or less time using a sand timer
Mathematics,MEAS001-07-B,"Use a sand timer to measure and compare simple activity durations (e.g., hopping vs. building with blocks)",Data Recording,Draw simple pictures to record which activities took longer or shorter times
Mathematics,MEAS001-07-B,"Use a sand timer to measure and compare simple activity durations (e.g., hopping vs. building with blocks)",Time Estimation,Predict whether an activity will take more or less time than one sand timer flip
Mathematics,MEAS001-07-B,"Use a sand timer to measure and compare simple activity durations (e.g., hopping vs. building with blocks)",Multiple Measurements,Measure three different activities using a sand timer and arrange them in order from shortest to longest duration
Mathematics,MEAS001-07-B,"Use a sand timer to measure and compare simple activity durations (e.g., hopping vs. building with blocks)",Activity Planning,Choose appropriate activities that can be completed within one sand timer flip
Mathematics,MEAS001-07-C,"Order 3 familiar activities from shortest to longest duration (e.g., washing hands, eating snack, playing outside)",Time Comparison,Compare two daily activities and identify which takes longer using direct observation
Mathematics,MEAS001-07-C,"Order 3 familiar activities from shortest to longest duration (e.g., washing hands, eating snack, playing outside)",Time Sequencing,Place picture cards of three morning routine activities in order from shortest to longest duration
Mathematics,MEAS001-07-C,"Order 3 familiar activities from shortest to longest duration (e.g., washing hands, eating snack, playing outside),Duration Analysis,Use simple vocabulary (short",shorter,longest) to describe and compare activity durations
Mathematics,MEAS001-07-C,"Order 3 familiar activities from shortest to longest duration (e.g., washing hands, eating snack, playing outside)",Time Estimation,Predict which of three classroom activities will take the most/least time before doing them
Mathematics,MEAS001-07-C,"Order 3 familiar activities from shortest to longest duration (e.g., washing hands, eating snack, playing outside)",Activity Sorting,Sort and sequence three familiar home activities from quickest to longest duration
Mathematics,MEAS001-07-C,"Order 3 familiar activities from shortest to longest duration (e.g., washing hands, eating snack, playing outside)",Time Measurement,Use a sand timer to verify the order of three short activities by duration
Mathematics,MEAS001-07-C,"Order 3 familiar activities from shortest to longest duration (e.g., washing hands, eating snack, playing outside)",Time Reasoning,Explain why one activity takes longer than another using simple reasoning and observation
Mathematics,MEAS001-07-D,"Predict whether an activity will finish before or after a given time marker (e.g., before/after sand timer runs out)",Time Awareness,Identify when a 1-minute sand timer starts and stops during a simple activity
Mathematics,MEAS001-07-D,"Predict whether an activity will finish before or after a given time marker (e.g., before/after sand timer runs out)",Duration Estimation,Compare two familiar activities and predict which will finish before the other
Mathematics,MEAS001-07-D,"Predict whether an activity will finish before or after a given time marker (e.g., before/after sand timer runs out)",Time Markers,"Use vocabulary ""before"" and ""after"" correctly when describing activity completion times"
Mathematics,MEAS001-07-D,"Predict whether an activity will finish before or after a given time marker (e.g., before/after sand timer runs out),Activity Planning,Predict whether common classroom activities (e.g.",cleaning up toys,drawing a picture) will finish before or after a 3-minute timer
Mathematics,MEAS001-07-D,"Predict whether an activity will finish before or after a given time marker (e.g., before/after sand timer runs out)",Time Sequence,Order 3 short activities by their duration using a sand timer as reference
Mathematics,MEAS001-07-D,"Predict whether an activity will finish before or after a given time marker (e.g., before/after sand timer runs out)",Duration Comparison,Match similar activities that take about the same amount of time to complete
Mathematics,MEAS001-07-D,"Predict whether an activity will finish before or after a given time marker (e.g., before/after sand timer runs out),Time Estimation,Make reasonable predictions about whether daily activities (e.g.",tying shoes,eating snack) will finish before or after a given time marker
Mathematics,MEAS001-07-E,"Match common activities to appropriate time measurement tools (e.g., sand timer for teeth brushing, clock for naptime),Tool Recognition,Identify common time measurement tools including clocks",sand timers,and stopwatches
Mathematics,MEAS001-07-E,"Match common activities to appropriate time measurement tools (e.g., sand timer for teeth brushing, clock for naptime)",Duration Awareness,Sort activities into categories of short duration (minutes) versus long duration (hours)
Mathematics,MEAS001-07-E,"Match common activities to appropriate time measurement tools (e.g., sand timer for teeth brushing, clock for naptime)",Tool Selection,Select the appropriate time measurement tool for daily classroom activities like reading time and recess
Mathematics,MEAS001-07-E,"Match common activities to appropriate time measurement tools (e.g., sand timer for teeth brushing, clock for naptime),Activity Matching,Connect common home routines with their corresponding time measurement tools (e.g.",timer for screen time,clock for bedtime)
Mathematics,MEAS001-07-E,"Match common activities to appropriate time measurement tools (e.g., sand timer for teeth brushing, clock for naptime)",Time Estimation,Predict whether an activity needs a short-term timer or a clock based on its typical duration
Mathematics,MEAS001-07-E,"Match common activities to appropriate time measurement tools (e.g., sand timer for teeth brushing, clock for naptime)",Tool Application,Demonstrate proper use of different time measurement tools for various classroom activities
Mathematics,MEAS001-07-F,Create a simple timeline of daily classroom routines using picture cards and duration vocabulary,Sequence Recognition,Order 3 daily routine picture cards in chronological sequence (morning-afternoon-evening)
Mathematics,MEAS001-07-F,"Create a simple timeline of daily classroom routines using picture cards and duration vocabulary,Time Vocabulary,Use basic duration words (before",after,next) to describe the order of 2-3 classroom activities
Mathematics,MEAS001-07-F,Create a simple timeline of daily classroom routines using picture cards and duration vocabulary,Visual Sequencing,Place 4-5 classroom activity picture cards in order from start to end of school day
Mathematics,MEAS001-07-F,Create a simple timeline of daily classroom routines using picture cards and duration vocabulary,Time Duration,Compare durations of familiar activities using terms like longer and shorter
Mathematics,MEAS001-07-F,Create a simple timeline of daily classroom routines using picture cards and duration vocabulary,Timeline Creation,Create a personal morning routine timeline using 3-4 picture cards and appropriate sequence words
Mathematics,MEAS001-07-F,Create a simple timeline of daily classroom routines using picture cards and duration vocabulary,Time Communication,Explain the sequence of classroom activities to a peer using timeline vocabulary and picture references
Mathematics,MEAS001-07-F,"Create a simple timeline of daily classroom routines using picture cards and duration vocabulary,Pattern Recognition,Identify repeating daily events in a picture timeline (like snack time",recess,lunch)
Mathematics,MEAS001-08-A,"Identify containers as ""empty"" or ""full"" using visual observation",Basic Recognition,Correctly identify when a transparent container has nothing in it (empty) or is completely filled (full)
Mathematics,MEAS001-08-A,"Identify containers as ""empty"" or ""full"" using visual observation",Visual Discrimination,Sort a group of identical containers into two groups: empty and full
Mathematics,MEAS001-08-A,"Identify containers as ""empty"" or ""full"" using visual observation",Vocabulary Development,"Use the words ""empty"" and ""full"" appropriately when describing different containers in the classroom"
Mathematics,MEAS001-08-A,"Identify containers as ""empty"" or ""full"" using visual observation,Real-world Application,Identify empty and full containers in common situations (lunch boxes",water bottles,toy boxes)
Mathematics,MEAS001-08-A,"Identify containers as ""empty"" or ""full"" using visual observation",Comparative Analysis,Compare two different containers and determine which one is empty and which one is full
Mathematics,MEAS001-08-A,"Identify containers as ""empty"" or ""full"" using visual observation",Problem Solving,Predict whether a container will be empty or full based on a given scenario (such as pouring all water out or filling to the top)
Mathematics,MEAS001-08-B,"Compare two identical containers with different amounts using terms ""more"" and ""less""",Visual Comparison,Identify which of two identical clear containers has more liquid by direct observation
Mathematics,MEAS001-08-B,"Compare two identical containers with different amounts using terms ""more"" and ""less""",Vocabulary Usage,"Use the terms ""more"" and ""less"" correctly when comparing liquid amounts in two identical containers"
Mathematics,MEAS001-08-B,"Compare two identical containers with different amounts using terms ""more"" and ""less""",Practical Application,Compare amounts of water in identical drinking cups during snack time using appropriate terminology
Mathematics,MEAS001-08-B,"Compare two identical containers with different amounts using terms ""more"" and ""less""",Measurement Concepts,Explain why one container has more or less by referring to the height of the liquid
Mathematics,MEAS001-08-B,"Compare two identical containers with different amounts using terms ""more"" and ""less""",Problem Solving,Determine which container needs more liquid to make both containers equal
Mathematics,MEAS001-08-B,"Compare two identical containers with different amounts using terms ""more"" and ""less""",Real World Connection,Sort pairs of identical containers into groups where one has more than the other during classroom activities
Mathematics,MEAS001-08-B,"Compare two identical containers with different amounts using terms ""more"" and ""less""",Communication Skills,Describe to a partner why one container has more or less liquid using complete sentences
Mathematics,MEAS001-08-C,Sort three or more identical containers by amount (least to most),Visual Comparison,Identify which of three identical containers has more or less liquid by direct observation
Mathematics,MEAS001-08-C,Sort three or more identical containers by amount (least to most),Ordering Skills,Arrange three identical containers filled with colored water in order from least to most full
Mathematics,MEAS001-08-C,"Sort three or more identical containers by amount (least to most),Measurement Vocabulary,Use terms 'least",' 'middle,' and 'most' correctly when describing container amounts
Mathematics,MEAS001-08-C,Sort three or more identical containers by amount (least to most),Sequential Ordering,Order five identical containers with varying amounts of sand from least to most full
Mathematics,MEAS001-08-C,Sort three or more identical containers by amount (least to most),Real World Application,Sort classroom water bottles by remaining water amount from least to most
Mathematics,MEAS001-08-C,Sort three or more identical containers by amount (least to most),Problem Solving,Verify and correct the order of pre-arranged containers by comparing amounts systematically
Mathematics,MEAS001-08-D,Predict and test which of two different-shaped containers holds more liquid,Visual Comparison,Make a prediction about which container holds more liquid based on visual observation
Mathematics,MEAS001-08-D,"Predict and test which of two different-shaped containers holds more liquid,Measurement Vocabulary,Use terms like ""more,"" ""less",""" ""full",""" and ""empty"" when comparing container capacities"
Mathematics,MEAS001-08-D,Predict and test which of two different-shaped containers holds more liquid,Testing Skills,Pour liquid from one container to another to verify capacity predictions
Mathematics,MEAS001-08-D,Predict and test which of two different-shaped containers holds more liquid,Shape Analysis,Explain how container shape can affect how much liquid it holds using simple terms
Mathematics,MEAS001-08-D,"Predict and test which of two different-shaped containers holds more liquid,Real-world Application,Compare capacities of common classroom containers like cups",bottles,and pitchers
Mathematics,MEAS001-08-D,Predict and test which of two different-shaped containers holds more liquid,Problem Solving,Select appropriate containers for different amounts of liquid based on capacity comparisons
Mathematics,MEAS001-08-E,"Group containers by capacity size (small, medium, large) using standard measuring tools,Basic Measurement Concepts",Identify and name standard measuring tools used for measuring capacity (cups,pints)
Mathematics,MEAS001-08-E,"Group containers by capacity size (small, medium, large) using standard measuring tools,Size Recognition,Sort three containers into small",medium,and large categories by visual comparison
Mathematics,MEAS001-08-E,"Group containers by capacity size (small, medium, large) using standard measuring tools,Measurement Skills,Use measuring cups to determine if containers hold less than",equal to,or more than one cup
Mathematics,MEAS001-08-E,"Group containers by capacity size (small, medium, large) using standard measuring tools",Comparative Analysis,Compare and order five different containers from smallest to largest capacity using standard measurements
Mathematics,MEAS001-08-E,"Group containers by capacity size (small, medium, large) using standard measuring tools,Real World Application,Sort common classroom containers (water bottles",paint cups,storage bins) into size categories using measurements
Mathematics,MEAS001-08-E,"Group containers by capacity size (small, medium, large) using standard measuring tools",Measurement Communication,Explain why a container belongs in a specific size category using measurement evidence
Mathematics,MEAS001-08-E,"Group containers by capacity size (small, medium, large) using standard measuring tools",Problem Solving,Select appropriate containers for different amounts of liquid based on capacity measurements
Mathematics,MEAS001-08-F,Compare capacities of different containers using non-standard units (cups of rice/sand),Basic Measurement Concepts,Fill and empty containers using cups of sand to understand the concept of capacity
Mathematics,MEAS001-08-F,Compare capacities of different containers using non-standard units (cups of rice/sand),Comparison Skills,Compare two containers by counting how many cups of rice each can hold
Mathematics,MEAS001-08-F,"Compare capacities of different containers using non-standard units (cups of rice/sand),Measurement Vocabulary,Use terms ""more",""" ""less",""" and ""equal"" when comparing container capacities"
Mathematics,MEAS001-08-F,Compare capacities of different containers using non-standard units (cups of rice/sand),Estimation Skills,Predict which container will hold more cups of rice before measuring
Mathematics,MEAS001-08-F,Compare capacities of different containers using non-standard units (cups of rice/sand),Recording Data,Record the number of cups each container holds using pictures or numbers
Mathematics,MEAS001-08-F,Compare capacities of different containers using non-standard units (cups of rice/sand),Problem Solving,Order three containers from least to greatest capacity using cup measurements
Mathematics,MEAS001-08-F,Compare capacities of different containers using non-standard units (cups of rice/sand),Real World Application,Measure and compare capacities of common classroom containers using cups of sand
Mathematics,MEAS001-09-A,Place stickers or markers on simple charts to represent personal choices and identify basic patterns,Data Collection,Place stickers on a picture graph to show favorite colors in the class
Mathematics,MEAS001-09-A,"Place stickers or markers on simple charts to represent personal choices and identify basic patterns,Pattern Recognition",Identify simple repeating patterns in completed sticker charts (e.g.,red-blue-red-blue)
Mathematics,MEAS001-09-A,Place stickers or markers on simple charts to represent personal choices and identify basic patterns,Data Representation,Add markers to a weather chart to track daily weather conditions over one week
Mathematics,MEAS001-09-A,Place stickers or markers on simple charts to represent personal choices and identify basic patterns,Data Comparison,Compare two columns in a sticker chart to determine which has more or fewer markers
Mathematics,MEAS001-09-A,Place stickers or markers on simple charts to represent personal choices and identify basic patterns,Data Communication,Explain what the stickers on a simple chart show about class preferences
Mathematics,MEAS001-09-A,Place stickers or markers on simple charts to represent personal choices and identify basic patterns,Data Organization,Sort and place stickers in appropriate categories on a chart showing favorite fruits
Mathematics,MEAS001-09-A,Place stickers or markers on simple charts to represent personal choices and identify basic patterns,Pattern Creation,Create a simple alternating pattern using two different colored stickers on a blank chart
Mathematics,MEAS001-09-B,Match physical objects to their corresponding quantities shown in pictographs and simple bar graphs,Visual Recognition,Identify and count picture symbols in a simple pictograph representing familiar objects like toys or fruits
Mathematics,MEAS001-09-B,Match physical objects to their corresponding quantities shown in pictographs and simple bar graphs,Data Matching,Connect physical classroom objects with their representations in a simple bar graph showing quantities up to 5
Mathematics,MEAS001-09-B,Match physical objects to their corresponding quantities shown in pictographs and simple bar graphs,Quantity Comparison,Compare groups of physical objects with pictograph data to determine if they show the same amount
Mathematics,MEAS001-09-B,Match physical objects to their corresponding quantities shown in pictographs and simple bar graphs,Graph Interpretation,Sort and arrange real objects to match the quantities displayed in a simple bar graph showing classroom data
Mathematics,MEAS001-09-B,Match physical objects to their corresponding quantities shown in pictographs and simple bar graphs,Data Collection,Gather and organize physical objects to recreate quantities shown in a pictograph about daily activities
Mathematics,MEAS001-09-B,Match physical objects to their corresponding quantities shown in pictographs and simple bar graphs,Visual-Spatial Skills,Align physical objects in rows to mirror the arrangement of data shown in vertical bar graphs
Mathematics,MEAS001-09-B,Match physical objects to their corresponding quantities shown in pictographs and simple bar graphs,Data Application,Create physical representations of data shown in simple pictographs using classroom manipulatives
Mathematics,MEAS001-09-C,Identify most and least popular items in class data displays and explain basic reasoning,Visual Recognition,Point to the tallest and shortest columns in a simple pictograph showing class favorite colors
Mathematics,MEAS001-09-C,Identify most and least popular items in class data displays and explain basic reasoning,Data Comparison,Compare two columns in a simple bar graph to determine which shows more or less
Mathematics,MEAS001-09-C,Identify most and least popular items in class data displays and explain basic reasoning,Verbal Expression,"Use words like ""most"" and ""least"" to describe popularity of items in a class survey"
Mathematics,MEAS001-09-C,Identify most and least popular items in class data displays and explain basic reasoning,Data Interpretation,Explain why an item is most popular by counting and comparing the total marks or pictures
Mathematics,MEAS001-09-C,Identify most and least popular items in class data displays and explain basic reasoning,Real-world Application,Identify favorite classroom activities using picture graphs and explain preferences
Mathematics,MEAS001-09-C,Identify most and least popular items in class data displays and explain basic reasoning,Quantitative Reasoning,Sort and arrange objects by popularity based on class vote results
Mathematics,MEAS001-09-C,Identify most and least popular items in class data displays and explain basic reasoning,Communication Skills,Share findings about class preferences using simple data displays as evidence
Mathematics,MEAS001-09-D,"Use manipulatives (blocks, counters) to represent and compare data from simple charts",Data Representation,Create a physical representation of a simple pictograph using blocks matching one-to-one correspondence
Mathematics,MEAS001-09-D,"Use manipulatives (blocks, counters) to represent and compare data from simple charts",Data Comparison,"Stack blocks to show ""more"" and ""fewer"" when comparing two categories from a simple bar graph"
Mathematics,MEAS001-09-D,"Use manipulatives (blocks, counters) to represent and compare data from simple charts",Visual Translation,Convert information from a simple picture chart into lines of counting cubes
Mathematics,MEAS001-09-D,"Use manipulatives (blocks, counters) to represent and compare data from simple charts",Quantitative Analysis,Use counters to determine the difference between two data points in a simple chart
Mathematics,MEAS001-09-D,"Use manipulatives (blocks, counters) to represent and compare data from simple charts",Data Organization,Sort and arrange manipulatives to match data shown in a weather chart for a week
Mathematics,MEAS001-09-D,"Use manipulatives (blocks, counters) to represent and compare data from simple charts",Pattern Recognition,Use colored blocks to recreate patterns shown in simple data displays
Mathematics,MEAS001-09-D,"Use manipulatives (blocks, counters) to represent and compare data from simple charts",Data Communication,Explain to a peer why they arranged manipulatives in a specific way to match chart data
Mathematics,MEAS001-09-E,"Compare two related data sets to identify similarities and differences (e.g., comparing favorite foods across seasons),Data Recognition",Identify matching categories between two simple pictographs (e.g.,same types of pets in two different classes)
Mathematics,MEAS001-09-E,"Compare two related data sets to identify similarities and differences (e.g., comparing favorite foods across seasons)",Basic Comparison,Find and state one similarity between two data sets presented as picture graphs
Mathematics,MEAS001-09-E,"Compare two related data sets to identify similarities and differences (e.g., comparing favorite foods across seasons)",Basic Comparison,"Identify one difference between two related picture graphs using ""more"" or ""less"" vocabulary"
Mathematics,MEAS001-09-E,"Compare two related data sets to identify similarities and differences (e.g., comparing favorite foods across seasons),Data Analysis,Compare quantities in two data sets using terms ""greater than",""" ""less than",""" or ""equal to"""
Mathematics,MEAS001-09-E,"Compare two related data sets to identify similarities and differences (e.g., comparing favorite foods across seasons),Pattern Recognition",Identify simple patterns across two related data sets (e.g.,highest choice is same in both sets)
Mathematics,MEAS001-09-E,"Compare two related data sets to identify similarities and differences (e.g., comparing favorite foods across seasons)",Data Communication,Verbally express two differences and two similarities found between related data sets
Mathematics,MEAS001-09-E,"Compare two related data sets to identify similarities and differences (e.g., comparing favorite foods across seasons)",Real-world Application,Compare weather data from two different months using simple pictographs
Mathematics,MEAS001-09-F,"Draw basic conclusions from data and suggest actions based on findings (e.g., planning quantities for class activities)",Data Collection,Sort and count objects into simple categories and report the total in each group
Mathematics,MEAS001-09-F,"Draw basic conclusions from data and suggest actions based on findings (e.g., planning quantities for class activities)",Data Comparison,Compare two groups of sorted objects and identify which has more or fewer items
Mathematics,MEAS001-09-F,"Draw basic conclusions from data and suggest actions based on findings (e.g., planning quantities for class activities)",Simple Analysis,Use picture graphs to determine the most and least popular choices in class surveys
Mathematics,MEAS001-09-F,"Draw basic conclusions from data and suggest actions based on findings (e.g., planning quantities for class activities)",Decision Making,Recommend how many snacks to bring for a class party based on simple pictograph data
Mathematics,MEAS001-09-F,"Draw basic conclusions from data and suggest actions based on findings (e.g., planning quantities for class activities)",Data Application,Use counting data to suggest how many art supplies are needed for a class project
Mathematics,MEAS001-09-F,"Draw basic conclusions from data and suggest actions based on findings (e.g., planning quantities for class activities)",Pattern Recognition,Identify simple patterns in collected data and predict what might come next
Mathematics,MEAS001-09-F,"Draw basic conclusions from data and suggest actions based on findings (e.g., planning quantities for class activities)",Problem Solving,Use data from weather charts to decide what activities are best for outdoor playtime
Mathematics,MEAS001-09-G,Make predictions about future data patterns based on current trends and seasonal changes,Pattern Recognition,Identify simple repeating patterns in daily weather data using picture graphs
Mathematics,MEAS001-09-G,Make predictions about future data patterns based on current trends and seasonal changes,Data Analysis,Use previous day's classroom attendance data to predict next day's attendance
Mathematics,MEAS001-09-G,Make predictions about future data patterns based on current trends and seasonal changes,Seasonal Patterns,Predict upcoming seasonal changes based on temperature data shown in simple graphs
Mathematics,MEAS001-09-G,Make predictions about future data patterns based on current trends and seasonal changes,Trend Analysis,Make simple predictions about growing plant heights based on previous growth data points
Mathematics,MEAS001-09-G,Make predictions about future data patterns based on current trends and seasonal changes,Data Interpretation,Compare and predict changes in daily snack preferences using picture graphs
Mathematics,MEAS001-09-G,Make predictions about future data patterns based on current trends and seasonal changes,Pattern Extension,Extend simple data patterns to predict the next three items in a sequence using concrete objects
Mathematics,OPS001-01-A,"Represent addition within 5 using concrete objects, fingers, and acting out situations",Object Manipulation,Use counting cubes to combine two groups of objects totaling 5 or less
Mathematics,OPS001-01-A,"Represent addition within 5 using concrete objects, fingers, and acting out situations",Physical Representation,Show addition problems within 5 using fingers on both hands
Mathematics,OPS001-01-A,"Represent addition within 5 using concrete objects, fingers, and acting out situations",Dramatic Play,Act out addition stories involving combining groups of up to 5 objects
Mathematics,OPS001-01-A,"Represent addition within 5 using concrete objects, fingers, and acting out situations",Visual Models,Draw pictures to represent addition problems within 5
Mathematics,OPS001-01-A,"Represent addition within 5 using concrete objects, fingers, and acting out situations",Real-world Application,Solve simple addition problems using classroom materials like crayons and blocks
Mathematics,OPS001-01-A,"Represent addition within 5 using concrete objects, fingers, and acting out situations",Problem Solving,Create and solve addition word problems using numbers up to 5
Mathematics,OPS001-01-A,"Represent addition within 5 using concrete objects, fingers, and acting out situations,Multiple Representations,Demonstrate the same addition problem using three different methods (objects",fingers,and acting)
Mathematics,OPS001-01-B,"Model addition within 5 using drawings, pictures, and number lines, connecting to concrete representations",Visual Representation,Draw circles or dots to represent addition problems within 5
Mathematics,OPS001-01-B,"Model addition within 5 using drawings, pictures, and number lines, connecting to concrete representations",Number Line Skills,Use a number line to jump forward when adding numbers up to 5
Mathematics,OPS001-01-B,"Model addition within 5 using drawings, pictures, and number lines, connecting to concrete representations",Pictorial Models,Match physical manipulatives to corresponding picture representations in addition problems
Mathematics,OPS001-01-B,"Model addition within 5 using drawings, pictures, and number lines, connecting to concrete representations",Real-World Application,Create simple drawings to solve addition story problems within 5
Mathematics,OPS001-01-B,"Model addition within 5 using drawings, pictures, and number lines, connecting to concrete representations",Model Connection,Demonstrate how concrete objects relate to drawn pictures in addition problems
Mathematics,OPS001-01-B,"Model addition within 5 using drawings, pictures, and number lines, connecting to concrete representations",Mathematical Communication,Explain how their drawing shows putting together two groups of objects
Mathematics,OPS001-01-B,"Model addition within 5 using drawings, pictures, and number lines, connecting to concrete representations,Multiple Representations,Convert between different models (objects",drawings,number line) for the same addition problem
Mathematics,OPS001-01-C,"Express addition situations within 5 using verbal explanations and written equations,Verbal Expression,Describe combining two groups of objects using words like ""and",""" ""plus",""" and ""altogether"""
