Subject,SubskillID,SubskillDescription,ConceptGroup,DetailedObjective
Science,SCI003-01-G,Compare weather patterns between different locations and times using simple graphs and charts,Seasonal Patterns,Match seasonal weather icons to corresponding simple line graphs showing temperature changes
Science,SCI003-01-G,Compare weather patterns between different locations and times using simple graphs and charts,Comparative Analysis,Point out differences in rainfall amounts between two locations using a simple rainfall chart
Science,SCI003-01-G,Compare weather patterns between different locations and times using simple graphs and charts,Weather Tracking,Use a classroom weather chart to track and compare daily temperature and precipitation over one week
Science,SCI003-01-G,Compare weather patterns between different locations and times using simple graphs and charts,Geographic Comparison,Identify which city has more sunny days by comparing simplified weather charts
Science,SCI003-01-G,Compare weather patterns between different locations and times using simple graphs and charts,Visual Interpretation,Explain basic observations about weather patterns using picture-based graphs with guidance from a teacher
Science,SCI003-01-H,"Demonstrate understanding of weather safety procedures and make basic weather predictions,Safety Awareness,Identify and describe three basic safety actions during different types of severe weather (thunderstorms",heavy rain,strong winds)
Science,SCI003-01-H,Demonstrate understanding of weather safety procedures and make basic weather predictions,Weather Observation,Use simple visual cues like cloud types and color to make basic predictions about potential weather changes
Science,SCI003-01-H,"Demonstrate understanding of weather safety procedures and make basic weather predictions,Protective Clothing",Explain and demonstrate appropriate clothing choices for different weather conditions (raincoat for rain,hat for sun)
Science,SCI003-01-H,Demonstrate understanding of weather safety procedures and make basic weather predictions,Weather Tools,Recognize and describe the basic function of simple weather measurement tools like thermometers and rain gauges
Science,SCI003-01-H,"Demonstrate understanding of weather safety procedures and make basic weather predictions,Emergency Preparedness",Role-play basic safety procedures during different weather scenarios (finding shelter during storm,staying indoors during extreme conditions)
Science,SCI003-01-H,"Demonstrate understanding of weather safety procedures and make basic weather predictions,Weather Signs",Identify and describe at least two natural signs that indicate upcoming weather changes (dark clouds,wind direction)
Science,SCI003-01-H,Demonstrate understanding of weather safety procedures and make basic weather predictions,Weather Impact,Explain how different weather conditions affect daily activities and outdoor play
Science,SCI003-02-A,"Sort and classify rocks and soil using observable properties (color, size, texture)",Physical Observation,Identify at least three different colors of rocks during a classroom sorting activity
Science,SCI003-02-A,"Sort and classify rocks and soil using observable properties (color, size, texture),Tactile Exploration,Describe the texture of different rocks using simple descriptive words like smooth",rough,or bumpy
Science,SCI003-02-A,"Sort and classify rocks and soil using observable properties (color, size, texture),Size Classification,Group rocks into three size categories: small",medium,and large using visual comparison
Science,SCI003-02-A,"Sort and classify rocks and soil using observable properties (color, size, texture)",Comparative Analysis,Create a simple sorting tray that separates rocks based on at least two different observable properties
Science,SCI003-02-A,"Sort and classify rocks and soil using observable properties (color, size, texture)",Sensory Learning,Use magnifying glasses to observe and describe detailed textures and colors of different rock samples
Science,SCI003-02-A,"Sort and classify rocks and soil using observable properties (color, size, texture)",Comparative Grouping,Distinguish between soil and rock samples by identifying their unique physical characteristics
Science,SCI003-02-A,"Sort and classify rocks and soil using observable properties (color, size, texture)",Environmental Connection,Collect and sort rocks from the playground or outdoor area based on observed properties
Science,SCI003-02-B,"Identify basic weather conditions using symbols and create simple weather journals,Symbol Recognition,Correctly match 5 basic weather symbols (sun, cloud, rain",snow,wind) to corresponding weather conditions
Science,SCI003-02-B,Identify basic weather conditions using symbols and create simple weather journals,Daily Observation,Describe and draw the current day's weather using appropriate symbols in a personal weather journal
Science,SCI003-02-B,Identify basic weather conditions using symbols and create simple weather journals,Weather Tracking,Record daily weather observations for one week using a simple chart with weather symbols
Science,SCI003-02-B,"Identify basic weather conditions using symbols and create simple weather journals,Weather Vocabulary,Use basic weather vocabulary (sunny, cloudy",rainy,windy) when describing daily weather conditions
Science,SCI003-02-B,Identify basic weather conditions using symbols and create simple weather journals,Weather Comparison,Compare and contrast two different days' weather conditions using weather symbols and simple descriptive words
Science,SCI003-02-B,Identify basic weather conditions using symbols and create simple weather journals,Weather Prediction,Make a simple prediction about tomorrow's weather based on today's observations and symbols
Science,SCI003-02-B,"Identify basic weather conditions using symbols and create simple weather journals,Weather Journaling,Create a colorful weather journal page that includes date",weather symbol,and one sentence describing the day's weather
Science,SCI003-02-C,"Recognize the four seasons and their impact on local environment and activities,Seasonal Characteristics,Identify and name the four seasons: spring, summer",fall,and winter
Science,SCI003-02-C,"Recognize the four seasons and their impact on local environment and activities,Weather Patterns,Describe basic weather conditions typically associated with each season (e.g.",snow in winter,rain in spring)
Science,SCI003-02-C,Recognize the four seasons and their impact on local environment and activities,Environmental Changes,Explain how plants and trees change appearance throughout different seasons
Science,SCI003-02-C,"Recognize the four seasons and their impact on local environment and activities,Seasonal Activities,Match common human activities and clothing to appropriate seasons (e.g.",swimming in summer,wearing coats in winter)
Science,SCI003-02-C,Recognize the four seasons and their impact on local environment and activities,Natural Cycles,Demonstrate understanding of how seasonal changes affect animal behaviors like migration or hibernation
Science,SCI003-02-C,Recognize the four seasons and their impact on local environment and activities,Seasonal Comparison,Create simple drawings or descriptions showing differences between seasons in local environment
Science,SCI003-02-D,"Identify and describe common landforms and bodies of water in the local environment,Landform Recognition,Name and point to at least 3 basic landforms like hills",valleys,and plains during a guided outdoor observation
Science,SCI003-02-D,"Identify and describe common landforms and bodies of water in the local environment,Water Body Identification,Distinguish between different water bodies like lakes",rivers,and ponds using picture cards or local maps
Science,SCI003-02-D,Identify and describe common landforms and bodies of water in the local environment,Landscape Description,Use simple descriptive words to explain the shape and characteristics of local landforms observed during a class field trip
Science,SCI003-02-D,Identify and describe common landforms and bodies of water in the local environment,Comparative Analysis,Compare and contrast two different landforms or water bodies by identifying their unique visual features
Science,SCI003-02-D,Identify and describe common landforms and bodies of water in the local environment,Environmental Context,Draw and label a simple picture showing at least 2 local landforms and 1 water body from personal observation or community exploration
Science,SCI003-02-D,Identify and describe common landforms and bodies of water in the local environment,Spatial Awareness,Match photographs of local landforms and water bodies to their correct geographic location on a simplified classroom map
Science,SCI003-02-E,"Explore how water exists in different forms (solid, liquid, gas) through guided experiments,Physical States,Identify and name three basic states of water: ice (solid)",water (liquid),and steam (gas)
Science,SCI003-02-E,"Explore how water exists in different forms (solid, liquid, gas) through guided experiments",State Transformation,Observe and describe how water changes from solid to liquid when heated and from liquid to solid when cooled
Science,SCI003-02-E,"Explore how water exists in different forms (solid, liquid, gas) through guided experiments,Sensory Exploration,Use senses to describe the physical characteristics of water in different states (temperature",texture,appearance)
Science,SCI003-02-E,"Explore how water exists in different forms (solid, liquid, gas) through guided experiments,Environmental Context,Recognize examples of water's different states in everyday environments (ice cubes, rain",clouds,puddles)
Science,SCI003-02-E,"Explore how water exists in different forms (solid, liquid, gas) through guided experiments",Experimental Skills,Participate in simple guided experiments demonstrating water state changes using basic classroom materials
Science,SCI003-02-E,"Explore how water exists in different forms (solid, liquid, gas) through guided experiments,Scientific Vocabulary,Use age-appropriate scientific terms like ""freeze""","""melt""","and ""evaporate"" when describing water transformations"
Science,SCI003-02-E,"Explore how water exists in different forms (solid, liquid, gas) through guided experiments",Predictive Thinking,Make simple predictions about what might happen to water when temperature changes during classroom experiments
Science,SCI003-02-F,"Investigate relationships between soil, water, and living things through simple experiments,Soil Composition,Identify three basic components of soil: sand",clay,and organic matter using magnifying glasses
Science,SCI003-02-F,"Investigate relationships between soil, water, and living things through simple experiments",Plant Growth,Observe and record how different amounts of water affect seed germination in small plant containers
Science,SCI003-02-F,"Investigate relationships between soil, water, and living things through simple experiments",Water Absorption,Compare how different types of soil absorb and retain water through simple pouring and observation experiments
Science,SCI003-02-F,"Investigate relationships between soil, water, and living things through simple experiments",Living Organism Interactions,Describe how small insects and worms interact with soil by creating a simple terrarium observation station
Science,SCI003-02-F,"Investigate relationships between soil, water, and living things through simple experiments,Soil Ecosystem,Draw and label the basic components of how water",soil,and living things support each other in a simple ecosystem model
Science,SCI003-02-G,Demonstrate how wind and water can change land shapes using models and observations,Erosion Basics,Identify visible changes in sand or soil when water is poured over a small model landscape
Science,SCI003-02-G,Demonstrate how wind and water can change land shapes using models and observations,Wind Impact,Create a simple model showing how wind can move loose materials like sand or small rocks across a surface
Science,SCI003-02-G,Demonstrate how wind and water can change land shapes using models and observations,Water Movement,Use a tilted tray with sand to show how water creates channels and moves sediment downhill
Science,SCI003-02-G,Demonstrate how wind and water can change land shapes using models and observations,Comparative Observation,Compare and describe differences in land shapes before and after simulated wind or water interactions
Science,SCI003-02-G,Demonstrate how wind and water can change land shapes using models and observations,Natural Examples,Match pictures of real-world landscapes showing erosion (like river valleys or sand dunes) with their formation process
Science,SCI003-02-G,Demonstrate how wind and water can change land shapes using models and observations,Predictive Thinking,Predict and draw what might happen to a small hill or sand pile when water or wind is applied
Science,SCI003-02-H,"Connect natural resources to their everyday uses and environmental impact,Resource Identification,Identify and name three common natural resources like water",trees,and soil
Science,SCI003-02-H,"Connect natural resources to their everyday uses and environmental impact,Basic Usage",Explain one simple way humans use a natural resource in daily life (e.g.,water for drinking)
Science,SCI003-02-H,"Connect natural resources to their everyday uses and environmental impact,Environmental Awareness",Describe a basic way humans can help protect a natural resource (e.g.,turning off water while brushing teeth)
Science,SCI003-02-H,"Connect natural resources to their everyday uses and environmental impact,Resource Origin",Match a simple product to its natural resource source (e.g.,paper comes from trees)
Science,SCI003-02-H,Connect natural resources to their everyday uses and environmental impact,Conservation Basics,"Demonstrate understanding of conserving resources by sorting items into ""reuse"" and ""waste"" categories"
Science,SCI003-02-H,Connect natural resources to their everyday uses and environmental impact,Impact Recognition,Draw a picture showing how a natural resource is used and potentially changed by human activity
Science,SCI003-03-A,"Sort and classify objects as ""space objects"" (sun, moon, stars) or ""Earth objects"" with 90% accuracy,Visual Identification,Correctly point to and name at least 3 space objects (sun",moon,stars) in picture cards
Science,SCI003-03-A,"Sort and classify objects as ""space objects"" (sun, moon, stars) or ""Earth objects"" with 90% accuracy",Sorting Skills,Physically separate a mixed collection of space and Earth objects into two distinct groups
Science,SCI003-03-A,"Sort and classify objects as ""space objects"" (sun, moon, stars) or ""Earth objects"" with 90% accuracy",Conceptual Understanding,Explain the basic difference between objects found in space versus objects found on Earth using simple vocabulary
Science,SCI003-03-A,"Sort and classify objects as ""space objects"" (sun, moon, stars) or ""Earth objects"" with 90% accuracy",Matching Activity,Match picture representations of space objects to their correct category on a sorting mat
Science,SCI003-03-A,"Sort and classify objects as ""space objects"" (sun, moon, stars) or ""Earth objects"" with 90% accuracy",Comparative Learning,Distinguish between objects that can be seen in the sky versus objects found on the ground
Science,SCI003-03-A,"Sort and classify objects as ""space objects"" (sun, moon, stars) or ""Earth objects"" with 90% accuracy,Observational Skills,Identify space objects in different contexts (drawings",photographs,models)
Science,SCI003-03-B,"Identify and describe basic features of the day sky (sun, clouds) and night sky (moon, stars)",Sun Observation,Point to and name the sun as a bright object in the daytime sky
Science,SCI003-03-B,"Identify and describe basic features of the day sky (sun, clouds) and night sky (moon, stars),Cloud Recognition,Describe different basic cloud shapes (puffy",wispy,gray) observed during daytime
Science,SCI003-03-B,"Identify and describe basic features of the day sky (sun, clouds) and night sky (moon, stars)",Moon Identification,Recognize and draw a simple picture of the moon during nighttime
Science,SCI003-03-B,"Identify and describe basic features of the day sky (sun, clouds) and night sky (moon, stars)",Star Characteristics,Distinguish between twinkling stars and other nighttime objects in the sky
Science,SCI003-03-B,"Identify and describe basic features of the day sky (sun, clouds) and night sky (moon, stars)",Sky Color Comparison,Compare the colors of the daytime and nighttime sky using simple descriptive words
Science,SCI003-03-B,"Identify and describe basic features of the day sky (sun, clouds) and night sky (moon, stars)",Sky Pattern Observation,Create a simple chart showing differences between day and night sky elements
Science,SCI003-03-C,"Track and record the sun's position and shadows throughout a day using simple tools and drawings,Observation Skills,Identify and point out the sun's location in the sky at different times of day (morning",noon,afternoon)
Science,SCI003-03-C,Track and record the sun's position and shadows throughout a day using simple tools and drawings,Shadow Tracking,Create a simple chalk outline of a shadow at different times of day and observe how its shape and length change
Science,SCI003-03-C,Track and record the sun's position and shadows throughout a day using simple tools and drawings,Tool Usage,Use a paper plate and pencil to mark and track the sun's movement across the sky
Science,SCI003-03-C,Track and record the sun's position and shadows throughout a day using simple tools and drawings,Drawing Skills,Draw and label a basic diagram showing how an object's shadow changes position throughout the day
Science,SCI003-03-C,Track and record the sun's position and shadows throughout a day using simple tools and drawings,Time Correlation,Understand and explain how the sun's position relates to different times of day using simple visual representations
Science,SCI003-03-C,Track and record the sun's position and shadows throughout a day using simple tools and drawings,Spatial Awareness,Compare and describe the direction and length of shadows at different times of day using descriptive words
Science,SCI003-03-D,"Identify and draw the three main moon phases (full, half, crescent) using provided templates,Visual Recognition,Correctly identify and name full",half,and crescent moon shapes when shown sample images
Science,SCI003-03-D,"Identify and draw the three main moon phases (full, half, crescent) using provided templates",Motor Skills,Trace and color pre-drawn moon phase templates with age-appropriate coloring tools
Science,SCI003-03-D,"Identify and draw the three main moon phases (full, half, crescent) using provided templates",Spatial Awareness,Match moon phase shapes to corresponding silhouette outlines on a worksheet
Science,SCI003-03-D,"Identify and draw the three main moon phases (full, half, crescent) using provided templates,Observational Learning,Describe the visible differences between full",half,and crescent moon shapes using simple descriptive words
Science,SCI003-03-D,"Identify and draw the three main moon phases (full, half, crescent) using provided templates",Fine Motor Development,Independently trace and cut out moon phase shapes using child-safe scissors
Science,SCI003-03-D,"Identify and draw the three main moon phases (full, half, crescent) using provided templates,Scientific Vocabulary,Use correct terminology like ""full moon""","""half moon""","and ""crescent moon"" when discussing moon shapes"
Science,SCI003-03-E,"Create a daily schedule based on sun position connecting activities to different times of day,Sun Position Awareness,Identify the sun's location in the sky at morning",noon,and evening using simple visual observation
Science,SCI003-03-E,"Create a daily schedule based on sun position connecting activities to different times of day,Daily Routine Mapping,Draw a simple picture schedule showing activities that correspond to different sun positions (morning sun",midday sun,evening sun)
Science,SCI003-03-E,"Create a daily schedule based on sun position connecting activities to different times of day,Time-Activity Correlation,Verbally explain 3-4 daily activities that match specific sun positions (e.g.","""When the sun is high","it's time for lunch"")"
Science,SCI003-03-E,Create a daily schedule based on sun position connecting activities to different times of day,Spatial Reasoning,Use simple hand gestures or body movements to demonstrate the sun's movement across the sky during different times of day
Science,SCI003-03-E,"Create a daily schedule based on sun position connecting activities to different times of day,Environmental Awareness,Describe how sunlight changes the appearance of outdoor spaces throughout the day (shadows",brightness,temperature)
Science,SCI003-03-E,Create a daily schedule based on sun position connecting activities to different times of day,Sensory Learning,Explain how the feeling of sunlight changes from morning to afternoon to evening using age-appropriate descriptive language
Science,SCI003-03-F,"Compare size relationships between Earth, sun, and moon using manipulatives and simple models",Size Comparison,Use physical manipulatives to demonstrate that the sun is significantly larger than Earth and the moon
Science,SCI003-03-F,"Compare size relationships between Earth, sun, and moon using manipulatives and simple models,Spatial Reasoning,Arrange three-dimensional model spheres to show relative size differences between Earth",sun,and moon
Science,SCI003-03-F,"Compare size relationships between Earth, sun, and moon using manipulatives and simple models,Visual Scaling,Create a simple scaled drawing showing the comparative sizes of Earth",sun,and moon using colored paper circles
Science,SCI003-03-F,"Compare size relationships between Earth, sun, and moon using manipulatives and simple models,Comparative Language,Use descriptive words like ""bigger",""" ""smaller",""" and ""much larger"" when discussing the size relationships of celestial bodies"
Science,SCI003-03-F,"Compare size relationships between Earth, sun, and moon using manipulatives and simple models",Conceptual Understanding,Explain through simple drawings or verbal descriptions how the sun is many times larger than Earth and the moon
Science,SCI003-03-F,"Compare size relationships between Earth, sun, and moon using manipulatives and simple models,Spatial Awareness,Use hand gestures or body movements to demonstrate the relative sizes of Earth",sun,and moon
Science,SCI003-03-F,"Compare size relationships between Earth, sun, and moon using manipulatives and simple models",Interactive Learning,Participate in group activities using classroom objects to represent the comparative sizes of celestial bodies
Science,SCI003-03-G,Demonstrate how Earth's rotation creates day and night using a globe and light source,Spatial Understanding,Identify the difference between light and dark sides of a model globe when rotated near a light source
Science,SCI003-03-G,"Demonstrate how Earth's rotation creates day and night using a globe and light source,Conceptual Basics",Explain that the Earth spins like a top,causing some areas to face the sun while others are in shadow
Science,SCI003-03-G,Demonstrate how Earth's rotation creates day and night using a globe and light source,Observation Skills,Predict which part of the globe will be in light or darkness when slowly rotating a model Earth
Science,SCI003-03-G,"Demonstrate how Earth's rotation creates day and night using a globe and light source,Vocabulary Development,Use words like ""rotation",""" ""sunlight",""" and ""shadow"" when describing how day and night occur"
Science,SCI003-03-G,Demonstrate how Earth's rotation creates day and night using a globe and light source,Practical Application,Draw a simple picture showing one side of Earth in sunlight and the other side in darkness
Science,SCI003-03-G,Demonstrate how Earth's rotation creates day and night using a globe and light source,Comparative Learning,Compare the movement of a globe to how the sun appears to move across the sky during a day
Science,SCI003-03-H,Collect and analyze data about daylight length and weather patterns over multiple weeks,Data Collection,Use a simple calendar to mark and track daily sunlight hours
Science,SCI003-03-H,Collect and analyze data about daylight length and weather patterns over multiple weeks,Weather Observation,Draw and color pictures representing daily weather conditions
Science,SCI003-03-H,"Collect and analyze data about daylight length and weather patterns over multiple weeks,Data Recording,Create a basic bar graph showing number of sunny",cloudy,and rainy days
Science,SCI003-03-H,Collect and analyze data about daylight length and weather patterns over multiple weeks,Pattern Recognition,Identify changes in daylight length between morning and evening
Science,SCI003-03-H,Collect and analyze data about daylight length and weather patterns over multiple weeks,Seasonal Awareness,Compare daylight hours and weather patterns across different seasons
Science,SCI003-03-H,Collect and analyze data about daylight length and weather patterns over multiple weeks,Measurement Skills,Use simple tools like a sun clock or daylight timer to track sunlight duration
Science,SCI004-01-A,"Ask questions and identify simple design problems in familiar situations (e.g., toy organization, classroom setup)",Problem Identification,Verbally describe one challenge in classroom toy storage using complete sentences
Science,SCI004-01-A,"Ask questions and identify simple design problems in familiar situations (e.g., toy organization, classroom setup)",Observation Skills,Point out at least two specific organizational challenges in the classroom play area
Science,SCI004-01-A,"Ask questions and identify simple design problems in familiar situations (e.g., toy organization, classroom setup)",Communication,"Ask simple ""why"" and ""how"" questions about classroom object arrangement and storage"
Science,SCI004-01-A,"Ask questions and identify simple design problems in familiar situations (e.g., toy organization, classroom setup)",Design Thinking,Draw a simple picture showing a problem with current toy or classroom organization
Science,SCI004-01-A,"Ask questions and identify simple design problems in familiar situations (e.g., toy organization, classroom setup)",Critical Thinking,Compare two different ways objects are currently stored and explain which seems more effective
Science,SCI004-01-A,"Ask questions and identify simple design problems in familiar situations (e.g., toy organization, classroom setup)",Spatial Awareness,Explain why certain toys or classroom items are difficult to find or access
Science,SCI004-01-A,"Ask questions and identify simple design problems in familiar situations (e.g., toy organization, classroom setup)",Problem Recognition,Identify at least three ways current classroom setup makes learning or playing challenging
Science,SCI004-01-B,"Explore and sort building materials based on physical properties (hard/soft, rough/smooth) through hands-on investigation",Sensory Exploration,Use touch to distinguish between hard and soft materials by handling various objects
Science,SCI004-01-B,"Explore and sort building materials based on physical properties (hard/soft, rough/smooth) through hands-on investigation",Material Classification,Create a sorting tray that separates materials into rough and smooth categories
Science,SCI004-01-B,"Explore and sort building materials based on physical properties (hard/soft, rough/smooth) through hands-on investigation",Descriptive Language,Use age-appropriate descriptive words to explain the texture and feel of different building materials
Science,SCI004-01-B,"Explore and sort building materials based on physical properties (hard/soft, rough/smooth) through hands-on investigation",Comparative Analysis,Compare and contrast at least three different materials based on their physical properties using a simple chart
Science,SCI004-01-B,"Explore and sort building materials based on physical properties (hard/soft, rough/smooth) through hands-on investigation",Predictive Thinking,Predict which materials might be best for specific building tasks based on their physical properties
Science,SCI004-01-B,"Explore and sort building materials based on physical properties (hard/soft, rough/smooth) through hands-on investigation",Sensory Comparison,Blindfold test to identify materials solely through touch and texture recognition
Science,SCI004-01-C,Follow and complete pictorial instruction guides to build basic structures in 2-3 steps,Visual Comprehension,Identify and sequence 2-3 step pictorial instructions in the correct order
Science,SCI004-01-C,"Follow and complete pictorial instruction guides to build basic structures in 2-3 steps,Motor Skills,Manipulate simple building materials (blocks",paper,clay) to create a structure matching a pictorial guide
Science,SCI004-01-C,Follow and complete pictorial instruction guides to build basic structures in 2-3 steps,Spatial Reasoning,Correctly align and connect building pieces based on visual step-by-step instructions
Science,SCI004-01-C,Follow and complete pictorial instruction guides to build basic structures in 2-3 steps,Problem-Solving,Troubleshoot and adjust structure if initial attempt does not match pictorial guide
Science,SCI004-01-C,Follow and complete pictorial instruction guides to build basic structures in 2-3 steps,Communication,Verbally describe the steps taken while following a pictorial instruction guide
Science,SCI004-01-C,Follow and complete pictorial instruction guides to build basic structures in 2-3 steps,Pattern Recognition,Recognize and replicate simple geometric patterns in structure-building instructions
Science,SCI004-01-D,"Create simple drawings and models to communicate design ideas for solving a problem,Basic Drawing Skills",Use crayons or pencils to draw a simple picture showing a solution to a basic problem (e.g.,how to keep toys dry in the rain)
Science,SCI004-01-D,Create simple drawings and models to communicate design ideas for solving a problem,Design Representation,Draw recognizable shapes and labels to represent different parts of a simple engineering solution
Science,SCI004-01-D,Create simple drawings and models to communicate design ideas for solving a problem,Problem-Solving Visualization,Create a step-by-step drawing sequence showing how a simple tool or device might solve a specific problem
Science,SCI004-01-D,"Create simple drawings and models to communicate design ideas for solving a problem,3D Model Construction,Build a basic 3D model using clay",blocks,or recycled materials to demonstrate a design solution
Science,SCI004-01-D,Create simple drawings and models to communicate design ideas for solving a problem,Design Communication,Explain verbally what each part of a drawing or model represents in solving a specific problem
Science,SCI004-01-D,Create simple drawings and models to communicate design ideas for solving a problem,Collaborative Design,Work with a partner to create a shared drawing that shows a collaborative solution to a simple challenge
Science,SCI004-01-E,"Measure and compare design elements using non-standard units (blocks, paperclips) to inform planning",Comparative Measurement,Use uniform objects like blocks to measure the length of different classroom items
Science,SCI004-01-E,"Measure and compare design elements using non-standard units (blocks, paperclips) to inform planning",Non-Standard Measurement,Compare the height of small objects by counting how many paperclips tall they are
Science,SCI004-01-E,"Measure and compare design elements using non-standard units (blocks, paperclips) to inform planning",Spatial Reasoning,Arrange and compare different design structures using blocks to understand relative size
Science,SCI004-01-E,"Measure and compare design elements using non-standard units (blocks, paperclips) to inform planning",Problem-Solving,Predict and test how many blocks are needed to create a stable bridge between two surfaces
Science,SCI004-01-E,"Measure and compare design elements using non-standard units (blocks, paperclips) to inform planning",Design Planning,Use paperclips to measure and plan the dimensions of a simple engineering project like a paper tower
Science,SCI004-01-E,"Measure and compare design elements using non-standard units (blocks, paperclips) to inform planning",Comparative Analysis,Identify and describe differences in object lengths using consistent non-standard measurement tools
Science,SCI004-01-F,"Make predictions and test simple design solutions, recording observations through pictures and basic words",Prediction Skills,Draw a simple picture showing what they think will happen before conducting a basic engineering experiment
Science,SCI004-01-F,"Make predictions and test simple design solutions, recording observations through pictures and basic words",Observation Techniques,Use simple words and child-friendly drawings to record what actually happened during a design challenge
Science,SCI004-01-F,"Make predictions and test simple design solutions, recording observations through pictures and basic words",Problem-Solving,Compare initial prediction drawing with final result and identify differences using basic vocabulary
Science,SCI004-01-F,"Make predictions and test simple design solutions, recording observations through pictures and basic words",Design Exploration,Create a basic visual journal showing step-by-step changes during a simple engineering design task
Science,SCI004-01-F,"Make predictions and test simple design solutions, recording observations through pictures and basic words",Communication Skills,Explain personal prediction and observation drawings to classmates using complete sentences
Science,SCI004-01-F,"Make predictions and test simple design solutions, recording observations through pictures and basic words",Scientific Thinking,Use picture-based evidence to explain why original prediction was correct or incorrect
Science,SCI004-01-F,"Make predictions and test simple design solutions, recording observations through pictures and basic words",Experimental Process,Select and use age-appropriate tools to test a simple design solution and document results through illustrations
Science,SCI004-01-G,Evaluate design outcomes by comparing two solutions and explaining which works better using evidence,Comparative Analysis,Identify and describe basic differences between two simple object designs
Science,SCI004-01-G,Evaluate design outcomes by comparing two solutions and explaining which works better using evidence,Problem-Solving,"Use simple observational words like ""better"" or ""works more"" when comparing two design solutions"
Science,SCI004-01-G,Evaluate design outcomes by comparing two solutions and explaining which works better using evidence,Evidence-Based Reasoning,Point to specific physical characteristics that make one design solution more effective than another
Science,SCI004-01-G,Evaluate design outcomes by comparing two solutions and explaining which works better using evidence,Experimental Thinking,Draw a simple picture showing why one design solution solves a problem more successfully than another
Science,SCI004-01-G,Evaluate design outcomes by comparing two solutions and explaining which works better using evidence,Communication Skills,Verbally explain to a peer or teacher why one design solution is more appropriate for a specific task
Science,SCI004-01-G,Evaluate design outcomes by comparing two solutions and explaining which works better using evidence,Prototype Comparison,Use basic measurement tools to compare the performance of two different design prototypes
Science,SCI004-01-G,Evaluate design outcomes by comparing two solutions and explaining which works better using evidence,Critical Thinking,Recognize that multiple solutions can exist for the same design challenge and explain their relative strengths
Science,SCI004-01-H,"Improve designs based on test results and feedback, suggesting and implementing specific modifications",Basic Problem Solving,Identify simple ways a toy or building block structure could be made stronger after it falls or breaks
Science,SCI004-01-H,"Improve designs based on test results and feedback, suggesting and implementing specific modifications",Observation Skills,Draw a picture showing how to change a paper airplane design after watching its flight performance
Science,SCI004-01-H,"Improve designs based on test results and feedback, suggesting and implementing specific modifications",Peer Feedback,Listen to classmates' suggestions about improving a simple LEGO or block construction and attempt to modify the design
Science,SCI004-01-H,"Improve designs based on test results and feedback, suggesting and implementing specific modifications",Prototype Iteration,Explain one specific change that could make a cardboard bridge design hold more weight after initial testing
Science,SCI004-01-H,"Improve designs based on test results and feedback, suggesting and implementing specific modifications",Cause and Effect,Describe why a paper boat sank and suggest a simple modification to make it float better
Science,SCI004-01-H,"Improve designs based on test results and feedback, suggesting and implementing specific modifications",Collaborative Design,Work with a partner to adjust a group project based on what they learned from its first attempt
Science,SCI004-01-H,"Improve designs based on test results and feedback, suggesting and implementing specific modifications",Reflective Thinking,Use simple phrases to explain what worked and what didn't in an initial design prototype
Science,SCI004-02-A,"Identify common classroom tools and their basic purposes (e.g., scissors for cutting, rulers for measuring)",Tool Recognition,Name at least 5 common classroom tools when shown their image
Science,SCI004-02-A,"Identify common classroom tools and their basic purposes (e.g., scissors for cutting, rulers for measuring)",Tool Function,Demonstrate the correct usage of scissors by cutting along a straight line
Science,SCI004-02-A,"Identify common classroom tools and their basic purposes (e.g., scissors for cutting, rulers for measuring)",Measurement Skills,Use a ruler to compare the length of two different classroom objects
Science,SCI004-02-A,"Identify common classroom tools and their basic purposes (e.g., scissors for cutting, rulers for measuring)",Safety Awareness,Explain one safety rule for using classroom tools like scissors or rulers
Science,SCI004-02-A,"Identify common classroom tools and their basic purposes (e.g., scissors for cutting, rulers for measuring),Sorting Skills,Categorize classroom tools into groups based on their primary function (cutting",measuring,writing)
Science,SCI004-02-A,"Identify common classroom tools and their basic purposes (e.g., scissors for cutting, rulers for measuring)",Problem Solving,Match a specific classroom task with the most appropriate tool to complete it
Science,SCI004-02-B,"Demonstrate proper safety practices and handling of basic classroom tools under supervision,Tool Safety Awareness,Identify and verbally explain potential dangers associated with scissors",glue sticks,and rulers
Science,SCI004-02-B,Demonstrate proper safety practices and handling of basic classroom tools under supervision,Physical Handling Skills,Correctly hold scissors with blades pointed away from body and fingers
Science,SCI004-02-B,Demonstrate proper safety practices and handling of basic classroom tools under supervision,Responsible Tool Use,Follow teacher-guided instructions on walking safely with classroom tools without running or waving them
Science,SCI004-02-B,Demonstrate proper safety practices and handling of basic classroom tools under supervision,Tool Storage Protocol,Independently return tools to designated storage areas after completing an activity
Science,SCI004-02-B,Demonstrate proper safety practices and handling of basic classroom tools under supervision,Collaborative Safety,Share tools respectfully with classmates and wait for turn when tools are limited
Science,SCI004-02-B,Demonstrate proper safety practices and handling of basic classroom tools under supervision,Clean-Up Procedure,Wipe down work surfaces and clean tools after use to maintain classroom hygiene
Science,SCI004-02-B,Demonstrate proper safety practices and handling of basic classroom tools under supervision,Emergency Awareness,Recognize and communicate potential tool-related accidents to a supervising adult
Science,SCI004-02-C,"Sort and categorize tools based on their primary functions (measuring, cutting, building, digital),Basic Tool Recognition,Identify and name at least 3 basic tools from each function category (measuring, cutting",building,digital)
